Family,Genus,Name,Growth.form.1,Growth.form.2,Growth.form.3,Leaf.habit,Collection.date,Grid,Latitude,Longitude,Elevation
Elaeocarpaceae,Elaeocarpus,Elaeocarpus sylvestris,Tree,Perennial,Woody,Evergreen,20150712,G19,24.9792453,112.8829174,750
Elaeocarpaceae,Elaeocarpus,Elaeocarpus sylvestris,Tree,Perennial,Woody,Evergreen,20150719,G11,23.63038789,113.7621037,560
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19300708,G10,23.84453175,113.2739506,100
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19560702,G11,23.63535871,113.8518078,580
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19560604,G19,24.68996494,112.8471956,900
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19570607,G03,23.17008682,112.5253093,200
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19570606,G20,24.73581401,113.184758,600
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19580706,G13,24.22645969,111.9984941,560
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19630619,G03,23.18254877,112.5224715,800
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19820619,G03,23.17008682,112.5253093,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19870701,G11,23.95629139,113.5320438,350
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,19870617,G03,23.17008682,112.5253093,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20020706,G11,23.63944517,113.8904019,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20020620,G03,23.17008682,112.5253093,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20030620,G03,23.17008682,112.5253093,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20030623,G11,23.63944517,113.8904019,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20040610,G11,23.63944517,113.8904019,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20050704,G11,23.74153024,113.9359294,600
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20060702,G11,23.63944517,113.8904019,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20060610,G09,23.94722079,112.5580663,350
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20100705,G11,23.63944517,113.8904019,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20110618,G11,23.76776012,113.9104343,220
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20140629,G11,23.63944517,113.8904019,300
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20140531,G04,23.20642997,113.3576714,100
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20150607,G04,23.20642997,113.3576714,100
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20150711,G03,23.17008682,112.5253093,255
Zingiberaceae,Caulokaempferia,Caulokaempferia coenobialis,Herb,Perennial,Herbaceous,Deciduous,20150621,G11,23.74939559,113.9243183,560
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,19300529,G06,23.26228251,114.0620697,400
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,19300706,G10,23.84453175,113.2739506,120
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,19560709,G05,23.49255269,113.7790549,150
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,19560629,G19,24.54384431,112.7498244,280
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,19580716,G21,24.87490958,113.9396694,200
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,19580801,G10,23.56194363,113.3278941,320
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,19630606,G03,23.1739779,112.545813,100
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,19770615,G03,23.15934507,112.5376529,100
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20080708,G03,23.17008682,112.5253093,250
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20090623,G03,23.17008682,112.5253093,250
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20090706,G10,23.7670813,113.0877323,200
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20100701,G03,23.17008682,112.5253093,250
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20110612,G03,23.17008682,112.5253093,250
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20120709,G03,23.17008682,112.5253093,250
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20130616,G04,23.18116725,113.3733918,50
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20140614,G04,23.4559949,113.4858927,100
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20150728,G11,23.81512996,113.9486433,560
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20150612,G03,23.17008682,112.5253093,80
Annonaceae,Desmos,Desmos chinensis,Liana,Perennial,Woody,Evergreen,20150628,G09,23.7569621,112.9808268,400
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19240816,G17,24.3143767,114.2003649,400
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19290603,G25,25.1838761,113.3485494,500
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19290728,G15,24.20764054,113.3967788,350
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19300724,G26,25.03953645,113.7415212,150
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19300806,G16,24.28673161,113.6699695,350
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19300725,G06,23.26230851,114.0601897,320
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19300708,G10,23.84453175,113.2739506,120
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19310822,G16,24.34086914,113.6654078,400
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19330607,G10,23.72600324,113.1761628,120
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19340815,G10,23.68448404,113.0506826,450
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19350816,G17,24.3143767,114.2003649,400
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19370606,G15,24.42857088,113.2699281,350
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19410630,G25,25.17266189,113.0671771,450
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19420625,G25,25.22448057,113.356027,230
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19420621,G20,24.91838152,113.1643799,200
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19420608,G24,25.22459056,112.9500955,100
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19430725,G25,25.16020735,113.2880898,300
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19550823,G03,23.17093384,112.5401449,200
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19560627,G11,23.63535871,113.8518078,580
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19560519,G02,23.02794524,112.403334,200
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19570629,G25,25.10219668,113.2539801,800
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19570807,G16,24.44378555,113.667447,200
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19570626,G20,24.68851491,113.0316603,700
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19580729,G01,23.14586536,111.7781114,400
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19580525,G07,23.57960073,111.5801075,250
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19580721,G03,23.42629278,112.858135,100
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19580526,G18,24.55017949,112.0274815,200
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19580715,G21,24.87947499,113.959141,300
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19580820,G13,24.37854049,112.2667762,820
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19580616,G18,24.76462745,112.0809291,860
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19590616,G19,24.83901352,112.8402455,450
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19600715,G11,23.63384032,113.8636269,550
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19600614,G21,24.81393209,113.5924326,450
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19630607,G03,23.18266206,112.5134471,300
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19640813,G19,24.95175367,112.9824582,1240
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19730602,G20,24.92357239,113.0832767,440
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19760717,G03,23.17997457,112.5344557,250
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19780621,G03,23.17997457,112.5344557,250
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19810716,G11,23.63941592,113.8826414,500
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19820627,G22,24.72791583,114.2558558,370
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19840630,G23,25.11999223,112.3914731,600
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19850717,G17,24.20324039,114.2338861,550
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19930516,G06,23.24569192,114.3919616,325
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,19980827,G13,24.23426514,112.3947212,860
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,20020622,G20,24.92357239,113.0832767,600
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,20020622,G11,23.62635423,113.7585507,950
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,20030707,G09,23.74462189,112.9872126,300
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,20070727,G25,25.26300928,113.4621768,560
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,20090701,G11,23.63038789,113.7621037,560
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,20090607,G19,24.76063956,112.862526,600
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,20120620,G10,23.55238018,113.3197838,300
Primulaceae,Lysimachia,Lysimachia fortunei,Herb,Perennial,Herbaceous,Evergreen,20150719,G11,23.63038789,113.7621037,560
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,19280704,G03,23.17008682,112.5253093,200
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,19300703,G04,23.18662175,113.2926765,150
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,19350812,G20,24.82253547,113.1119976,700
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,19570619,G03,23.17008682,112.5253093,100
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,19580603,G18,24.53070358,112.0312777,600
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,19580710,G13,24.22645969,111.9984941,480
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,19580817,G13,24.37854049,112.2667762,680
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,19590918,G03,23.17272145,112.5426883,100
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,20040606,G19,24.9830836,112.841814,400
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,20070922,G20,24.52268377,113.123325,450
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,20100817,G11,23.77795671,113.8970009,300
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,20100705,G06,23.33778792,114.3875002,400
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,20140716,G03,23.17008682,112.5253093,250
Rubiaceae,Adina,Adina pilulifera,Shrub,Perennial,Woody,Evergreen,20150708,G03,23.17008682,112.5253093,100
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19300719,G06,23.3143489,114.0266292,460
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19430708,G19,24.9792453,112.8829174,310
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19560617,G19,24.68996494,112.8471956,800
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19560702,G19,24.70338368,112.810111,300
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19570706,G19,24.95175367,112.9824582,1400
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19580709,G21,24.87490958,113.9396694,400
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19580718,G01,23.38334781,111.8677656,400
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19580701,G13,24.41030284,112.0967269,440
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19730625,G20,24.87574863,113.1372617,800
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19820727,G03,23.10465565,112.6173822,300
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,19830810,G20,24.96024502,113.0611132,750
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20080723,G21,24.81393209,113.5924326,450
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20090711,G11,23.81512996,113.9486433,560
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20100706,G06,23.33778792,114.3875002,400
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20100708,G11,23.63944517,113.8904019,500
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20110713,G27,25.07783659,114.4167271,450
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20140718,G20,24.91598268,113.0771307,600
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20150809,G20,24.91598268,113.0771307,600
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20150718,G04,23.20642997,113.3576714,100
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20150726,G11,23.63944517,113.8904019,500
Hydrangeaceae,Dichroa,Dichroa febrifuga,Shrub,Perennial,Woody,Deciduous,20150628,G09,23.7569621,112.9808268,400
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19240710,G21,24.72793343,113.9224344,400
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19300726,G06,23.26230851,114.0601897,320
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19330712,G25,25.09572213,113.1670375,600
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19360729,G13,24.4661996,112.4507926,480
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19370810,G19,24.9792453,112.8829174,750
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19410707,G24,25.24692672,112.9338022,500
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19420727,G24,25.22135084,112.926278,100
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19580629,G01,23.460373,111.902715,230
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19580808,G13,24.37854049,112.2667762,885
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19580701,G13,24.41030284,112.0967269,340
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19630621,G03,23.18372243,112.5308079,800
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19750723,G03,23.18554701,112.5224715,600
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,19780706,G03,23.18554701,112.5224715,600
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,20100707,G03,23.17008682,112.5253093,250
Myrtaceae,Syzygium,Syzygium buxifolium,Shrub,Perennial,Woody,Evergreen,20150620,G11,23.81512996,113.9486433,560
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19290621,G25,25.1838761,113.3485494,500
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19300705,G10,23.84453175,113.2739506,120
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19300717,G06,23.3143489,114.0266292,460
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19570628,G25,25.10219668,113.2539801,800
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19580710,G13,24.24811301,112.0422707,500
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19630826,G03,23.18266206,112.5134471,300
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19640621,G03,23.23032745,112.5505728,400
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19710707,G20,24.98217033,113.1363626,460
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19770814,G03,23.23032745,112.5505728,50
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19770827,G03,23.18254877,112.5224715,800
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19780831,G03,23.18254877,112.5224715,600
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19810823,G03,23.23032745,112.5505728,320
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,19810716,G11,23.63941592,113.8826414,450
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,20050726,G19,24.9792453,112.8829174,450
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,20070817,G21,24.81393209,113.5924326,450
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,20090701,G11,23.63038789,113.7621037,560
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,20140824,G02,22.86960646,112.3951042,100
Ranunculaceae,Clematis,Clematis meyeniana,Liana,Perennial,Woody,Evergreen,20150711,G11,23.63944517,113.8904019,500
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19300824,G03,23.17008682,112.5253093,250
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19300715,G10,23.7630862,113.0307715,120
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19320615,G16,24.34086914,113.6654078,400
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19330608,G10,23.72600324,113.1761628,120
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19370801,G19,24.9792453,112.8829174,750
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19420625,G25,25.22448057,113.356027,230
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19560525,G03,23.23032745,112.5505728,250
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19580811,G13,24.36424522,112.2791362,850
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19580701,G13,24.44209539,112.1305111,420
Euphorbiaceae,Mallotus,Mallotus apelta,Shrub,Perennial,Woody,Evergreen,19580713,G21,24.87490958,113.9396694,450
